tempo,beats,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,file_name,label
95.33898305084746,948,0.4711598,0.26459527,2605.544654472256,3307.466263428685,5424.463154519464,0.04637124841510339,-132.68056,136.9535,-11.288522,34.440308,-8.295943,18.74906,-3.8060322,7.39066,-0.44915336,-2.8779228,-3.9501932,1.9499824,1.6761591,3.0931478,-0.63460207,-0.27361432,-0.3878821,-0.56715405,-1.8395844,2.6066942,RAYE - Escapism. Ft. 070 Shake (Official Visualizer).wav,Trendy
148.02631578947367,596,0.4869894,0.2687411,3310.627511545255,3647.3029173854607,7101.448592740695,0.06315160239157182,-94.12171,124.40443,-34.448,45.018826,-15.534489,25.57162,-10.224879,19.484259,-0.16999954,8.011235,7.45575,5.6065745,3.3637183,0.79278225,2.8369899,0.10100564,1.7214557,0.9049571,0.9902337,1.5980425,ROSÉ & Bruno Mars - APT. (Official Music Video).wav,Trendy
125.0,467,0.4083451,0.17631961,2800.232996326843,3584.685240456543,6178.040182292943,0.05237433551800863,-164.21259,141.72182,-3.4543543,39.48988,-2.6342494,26.665531,-17.280655,19.686598,-2.8265858,-3.4997356,5.466976,0.4197473,-6.9486237,-1.5924078,-1.5421902,-3.6890216,-0.06599791,1.969679,-3.2660336,3.406685,ROSÉ - number one girl (official music video).wav,Trendy
148.02631578947367,736,0.4971403,0.2760916,3237.756843818622,3656.514987149055,6776.449022346369,0.06058693423003892,-86.13863,128.93582,-35.118893,42.29869,-11.036371,21.102,-6.304872,16.82956,1.4567944,7.590504,6.9063387,7.178634,0.9295366,3.8270962,-0.5275302,3.566427,-1.5552757,3.921592,-1.5769832,3.6904037,ROSÉ & Bruno Mars - APT. (Official Lyric Video).wav,Trendy
106.13207547169812,606,0.4726858,0.2949168,3687.3753553604115,3926.8189361719433,8553.112935463278,0.06777327719365576,-91.122894,121.9934,-20.419811,56.095524,-17.72296,32.136566,-20.595512,15.049678,-6.3774867,-2.6725261,6.7555146,-5.7851124,0.7402543,-2.5089948,-1.3386427,0.051752247,-1.0803707,-5.270109,-2.0042286,-3.0648777,Sabrina Carpenter - Espresso (Official Audio).wav,Trendy
140.625,681,0.46645087,0.25827095,3130.047971712867,3508.705003874819,6932.076774540477,0.06100148387596141,-118.33697,131.7874,-23.04132,34.3512,-9.982691,30.75756,-12.036666,14.86016,2.3541353,-1.6623394,14.893633,0.5827034,-2.4936204,0.2919267,0.17341945,-0.7677606,1.6840543,0.114919074,0.20691903,0.25910923,Sabrina Carpenter - Nonsense (Official Audio).wav,Trendy
106.13207547169812,804,0.46617103,0.19670098,2652.74716100032,3345.3491788768038,5602.07395351667,0.04934649058595968,-143.19417,143.82181,-8.439407,39.59142,-2.3638809,20.400766,-10.005195,11.381705,-2.5325372,-1.8181138,6.3248,-0.9855757,-1.6442628,-1.0519722,0.5078247,0.3859526,0.9091049,-1.7498902,0.40703183,-2.0596805,Sabrina Carpenter - Please Please Please (Official Video).wav,Trendy
112.5,729,0.42311552,0.19713937,3490.6886569197827,3794.400583017518,7514.686559038606,0.07012267994206366,-138.45291,113.4611,-21.836641,36.96702,-7.4293437,21.760128,-12.762892,13.31206,-6.225896,1.1051139,0.5031284,2.3832757,-4.2855215,0.66093946,-4.4928346,1.535851,-1.7448248,-1.2994475,-2.3453443,-0.44722036,Sabrina Carpenter - Taste (Official Video).wav,Trendy
130.8139534883721,836,0.49869272,0.12196178,2540.3960070128974,3105.041981972387,5088.308881272784,0.049723528210559996,-234.33832,124.26345,-22.083023,22.051138,0.29687068,11.633004,-2.4857805,4.3608565,2.2464075,1.4694244,1.4221509,4.7178288,1.4212253,2.5665083,0.6041007,3.7372239,0.29934165,1.961761,2.2173402,2.497875,"Sam Smith, Kim Petras - Unholy (Official Music Video).wav",Trendy
133.92857142857142,690,0.5131882,0.21614282,2712.5618265091207,3705.215463910616,6199.0060204144,0.039183936122868405,-130.46024,139.3511,-7.2147827,45.331097,-5.804805,23.420189,-4.60432,11.991376,-3.289652,5.210719,-0.93873495,2.523415,-2.2234123,7.77424,-4.0060596,0.9071001,-3.8677607,0.34922785,-3.241248,2.2767189,Shawn Mendes - Heart of Gold (Official Music Video).wav,Trendy
104.16666666666667,626,0.5143166,0.19928326,2950.2307436479614,3872.6887273877087,6325.272509592056,0.050016717771398746,-155.36243,134.4775,-8.926701,24.253843,-2.402149,17.253534,-3.61654,11.614402,-3.2845278,2.3815649,5.260487,6.227202,-1.2826835,6.7514772,-4.7514334,-0.5749865,-1.0156723,3.5815036,-2.106278,0.57965076,Shawn Mendes - Why Why Why (Official Music Video).wav,Trendy
95.33898305084746,854,0.40952945,0.30615783,3112.417860030957,3773.13858502015,7179.784316909854,0.050502673656222935,-104.00833,136.62956,-8.283938,39.167225,-20.160658,27.426107,-12.089886,13.196271,-2.3019552,2.2087054,-1.1609308,6.2257824,-2.748227,-3.405675,-2.0843256,5.6315317,-0.69229543,0.32043684,0.068906315,1.9575067,STEFANIA x FAYDEE - Ma bebe (Official Video).wav,Trendy
102.27272727272727,399,0.38578883,0.24691197,1896.7804116259701,2338.6616973400487,3733.9564982922884,0.041655519494502365,-140.89146,183.49269,-35.878357,29.932081,-7.441902,11.01503,-9.51277,-9.879371,-0.038809575,-5.4324813,-3.5592697,4.479667,-7.002691,-5.919509,1.8147876,-5.6527863,-6.7027392,-0.50628394,-5.8147235,-5.1216636,Stephen Sanchez - ＂Until I Found You＂ (Official Audio).wav,Trendy
117.1875,501,0.54794544,0.1334168,2691.682397951414,3649.628611678755,6191.292514052928,0.03612877253007958,-216.656,129.5713,-4.089846,43.382816,-5.3129086,24.674303,-2.922406,11.375279,4.7854495,5.470768,6.076618,4.8256283,1.633749,3.5715806,0.8979088,3.2691991,4.374239,3.1239712,1.5179107,3.1366396,"Stromae, Pomme - “Ma Meilleure Ennemie” (from Arcane Season 2) [Official Music Video].wav",Trendy
127.8409090909091,748,0.380868,0.21242398,2419.539027655779,3357.591023597621,5103.512168957178,0.038055668324952815,-166.54118,142.57286,-0.016807197,18.355331,-9.152947,18.820852,-10.468404,7.469918,-6.7699914,-2.053697,1.1995349,-4.790634,-9.015292,-2.711007,-5.455913,-2.2314422,-2.8487802,0.0644079,-5.266102,-1.8925856,SZA - BMF (Official Audio).wav,Trendy
89.28571428571429,581,0.44788027,0.2766462,1994.923037287186,2647.6325234069136,3854.395663282804,0.035205081474209476,-140.46634,159.10487,-27.44638,17.086739,-7.3740907,7.2836742,1.1346036,10.462682,2.2820382,-0.17842251,8.224775,1.348287,-3.574188,-0.90918463,-4.4916325,-2.6332142,-0.22586226,1.3520346,-3.5811274,0.64467406,SZA - Kill Bill (Official Audio).wav,Trendy
89.28571428571429,691,0.36296022,0.21539389,2728.535879182953,3479.4586159392097,5637.9080719399935,0.04947214682598875,-135.00201,144.79268,-15.037856,19.63377,-17.656433,12.901875,-18.065376,4.6085434,-8.772828,-5.9028835,2.7740114,3.151683,-5.8767924,4.0027127,-3.6319966,3.4187849,-2.8685224,3.7986703,-3.1892707,2.077531,SZA - Saturn.wav,Trendy
104.16666666666667,775,0.45130336,0.28443483,3495.5065710850313,3738.7044443084415,7590.852632219338,0.06775747303732695,-77.60665,126.39148,-31.769606,44.64982,-18.812054,19.085365,-9.8927965,13.604123,-9.5698395,1.6425064,5.3994026,1.2083416,0.41645226,2.7296755,0.3889117,4.24726,-2.5114417,0.6525118,-0.6802918,-0.74640876,Tate McRae - 2 hands (Official Video).wav,Trendy
110.29411764705883,535,0.41361466,0.3065465,3606.8646408174786,4014.5004803692245,7972.3019883637235,0.06915954863193778,-93.23634,123.52507,-7.8435793,48.62917,-22.268675,24.492105,-9.942215,13.182301,-10.59333,3.2438414,3.4624352,-3.6968153,-4.002391,3.20976,2.232522,7.1737657,1.4611443,6.583773,3.5998206,1.1173409,Tate McRae - greedy (Official Audio).wav,Trendy
114.79591836734694,556,0.5656465,0.25843892,3127.3452609969227,3936.642392743116,7196.904071047071,0.04425410640003228,-123.74372,128.87082,-13.152077,39.0132,-9.190258,25.217878,-5.997291,16.959932,-2.0589457,5.740443,7.803899,2.3241973,2.28842,5.475881,0.7403549,7.786869,0.40294307,3.348567,0.851263,1.3954877,Tate McRae - It's ok I'm ok (Official Video).wav,Trendy
106.13207547169812,660,0.5548282,0.32570308,3075.2442567508588,3697.159244147275,6986.888300421779,0.04983008761103656,-102.32487,125.851036,-15.94626,53.109917,-11.336604,28.787893,-4.1912575,18.529577,-3.9460268,4.1742187,7.89105,2.0007842,1.5998133,3.6272101,1.710361,4.5274925,-0.86487603,3.8955226,2.7811387,2.2511222,Tate McRae - Sports car (Lyric Video).wav,Trendy
108.17307692307692,786,0.58626014,0.31701547,2791.2327600230437,3515.9656946729815,6300.069345661451,0.04445026338015647,-123.93283,130.75256,-3.6817176,49.28472,-7.43984,27.894958,-1.5090606,17.123762,-2.4544222,5.001191,8.032857,2.8165934,1.834374,3.636081,1.5168878,5.0444646,-0.6062754,4.3353753,2.7805948,2.6435013,Tate McRae - Sports car (Official Video).wav,Trendy
125.0,479,0.4498179,0.18656634,1876.0290180602267,2687.5799286949496,3923.270619536298,0.029482400841726847,-188.77684,159.79175,10.85737,39.680534,2.056338,13.643378,-2.3564055,7.7947383,2.0614681,-5.0703235,10.059961,-1.7915976,-3.778415,-3.3946729,-0.8419796,0.21058609,-4.465456,-4.1193733,-2.2269,-2.5613909,Tate McRae - you broke me first (Official Video).wav,Trendy
112.5,702,0.4886846,0.24997321,2408.1621448926394,3128.654306645707,5048.938328675902,0.04451810452464475,-108.74303,160.46942,-21.633533,33.124695,-10.502855,23.886904,-4.4900794,10.507923,1.1497085,-3.1869085,2.9492273,7.164451,-2.9712038,1.5277805,-0.8547765,4.132986,-0.06425731,3.238354,-0.5013915,1.6045637,Taylor Swift - Cruel Summer (Official Audio).wav,Trendy
95.33898305084746,896,0.53419536,0.09744944,2296.120104924331,3338.9097023730287,5082.723065323408,0.03313411057280972,-248.78273,146.99298,2.7413538,44.95443,1.3771229,22.01896,-5.1087065,11.365268,2.6648076,-1.9111941,9.702354,0.58997494,0.7890018,3.2424743,-3.193911,3.6270754,-0.55833983,2.1732585,-0.35188285,-1.7561364,Taylor Swift - Fortnight (feat. Post Malone) (Official Music Video).wav,Trendy
130.8139534883721,1107,0.47962382,0.10106957,2741.037896010416,3604.8389346230147,6166.002612280113,0.04432785369883286,-208.70093,140.46814,-6.6483173,32.70555,-2.944662,27.236507,-10.774668,10.064791,2.3350208,0.24751326,6.6841702,5.5343485,-2.331821,6.5434875,-1.8261527,5.614089,0.92789084,3.0674067,-0.13621585,0.4958538,Taylor Swift - I Can Do It With a Broken Heart (Official Lyric Video).wav,Trendy
130.8139534883721,1117,0.48017707,0.1015749,2769.7500255721084,3625.23718485107,6241.084779606053,0.044847583060593325,-206.51463,140.28436,-6.974802,32.978527,-3.1300201,27.308329,-10.827787,10.116842,2.2653372,0.34055063,6.66619,5.5450635,-2.2747142,6.485018,-1.8223488,5.5924706,0.92734545,3.0441527,-0.10962404,0.5368971,Taylor Swift - I Can Do It With A Broken Heart (Official Video).wav,Trendy
160.71428571428572,520,0.4260436,0.29297477,2618.84675710695,3277.788589882524,5735.624620368496,0.043708191103335695,-119.0151,140.85312,-17.429432,52.1967,-11.5868225,15.719062,1.1062988,14.164371,1.4117945,3.118673,6.0515213,-2.5394986,2.633249,1.8330159,0.67610097,-0.6661672,-2.1928062,1.9690853,1.3857515,-1.7126231,Teddy Swims - Lose Control (Lyric Video).wav,Trendy
127.8409090909091,789,0.4765204,0.27273342,2898.3154047160647,3473.7758345408206,6536.662715625946,0.0496411061390346,-92.52574,142.1754,-28.19175,54.141422,-21.29083,28.197033,0.063533306,14.72351,-0.05278001,8.052352,9.091865,-3.169978,6.9788394,1.6276425,3.3412483,0.5340397,2.985053,1.2031827,2.3658967,-2.4453278,Teddy Swims - The Door (Official Music Video).wav,Trendy
108.17307692307692,718,0.4550742,0.31812787,2872.2077320608255,3607.7284686257885,6209.79952376371,0.049219601853633506,-76.06757,143.01164,-23.260475,47.174988,-9.333818,23.773026,-7.107113,15.162472,-2.335077,4.357624,-1.0043474,1.5285369,-2.0556946,2.7011158,-2.7572064,0.43130064,-3.8579955,2.4962704,-0.061266854,1.7364823,That’s So True.wav,Trendy
100.44642857142857,605,0.50020266,0.27985808,3218.7740320164203,3716.281641306106,7142.771076490204,0.05958042142125191,-94.776024,131.52806,-22.551086,45.067677,-14.861906,24.254324,-10.611648,9.4636965,-3.5246623,3.854127,0.8796343,2.8739417,1.9647797,-1.9088486,-1.4676796,-0.36408737,0.35058248,0.039280824,2.0137215,-1.5937935,The Kid LAROI - GIRLS (Official Video).wav,Trendy
117.1875,1179,0.56232125,0.1575382,2625.65467989864,3486.8242001011668,5891.219928139971,0.03403614237268277,-165.44601,143.16724,-18.472628,50.632313,-4.9055543,24.298954,-0.99580395,9.688035,6.7825956,5.37516,2.616369,4.803552,2.8893304,4.620083,2.254083,5.6745677,2.7561643,3.9116375,0.5007277,2.3376079,The Weeknd - Dancing In The Flames (Official Music Video).wav,Trendy
130.8139534883721,546,0.41152024,0.25505605,2357.230058283803,3219.8970744783173,5385.482805587416,0.034004892733338114,-149.65169,142.57149,-0.8063526,39.20618,-8.383234,22.914103,-8.392461,6.9680176,2.900293,-0.057912093,1.9258776,6.238824,4.456366,-1.8958069,-2.4808242,-0.78056484,-2.3027515,-1.1797187,0.94308704,3.0133054,The Weeknd - Die For You (Audio).wav,Trendy
144.23076923076923,706,0.461437,0.2646405,2565.716099329345,3315.746627079651,5657.645089285715,0.04353717818683639,-111.36614,149.14052,-20.42675,39.650463,-11.430105,29.677534,-5.3468213,9.363778,-3.2966104,5.4092207,1.6256208,-0.2821263,10.179383,-1.4998832,4.81069,0.9038037,1.7577035,2.9348083,0.0777073,-2.5438564,Troye Sivan - Angel Baby (Visualiser).wav,Trendy
137.1951219512195,565,0.4141198,0.2255383,3301.151878773441,3941.416308131526,7048.08062803398,0.065029059845267,-121.95913,132.72346,-5.95519,31.98231,-10.429898,25.188442,-11.601063,10.766246,-4.6829906,0.40668517,0.94358116,3.5527236,-7.788169,4.6683774,-7.0928717,3.7995567,-1.7246443,4.216729,-2.624137,1.4085811,vampire.wav,Trendy
125.0,1154,0.54960763,0.22038272,2304.4596581628216,3203.5276696676788,5200.82044105221,0.03348372494274215,-159.07884,149.07259,3.1289706,34.601734,-5.757216,24.253132,-0.29217207,11.236279,-1.5070877,7.0973344,1.4873588,3.2505567,3.0259101,1.8170859,0.51999414,6.356872,-0.37923858,1.4139785,1.9385216,-1.4991251,Zerb x Coldplay - feelslikeimfallinginlove (Official Video).wav,Trendy
117.1875,664,0.4243091,0.29809535,3794.7582320043325,3931.8051678262896,8575.527982281008,0.0755906168112054,-91.23438,117.10937,-31.962513,50.624134,-31.684637,38.570095,-14.676018,13.1082735,4.439708,-1.9529068,4.293797,-2.4316494,3.9602103,-7.5244117,7.467211,-2.027837,2.998211,-2.778653,0.7537997,-4.118026,지민 (JIMIN) - Who (Official Audio).wav,Trendy
110.29411764705883,457,0.47265306,0.22829743,2413.241000574538,3054.0218293884677,5029.634431427343,0.0422797355677367,-184.1691,142.47977,-8.921238,29.079807,-5.517746,16.484634,-7.060681,20.626694,7.9850364,-1.4969636,13.46357,-0.26507068,-0.61446035,2.2113469,-0.8208118,3.051783,3.590646,3.3063848,3.5458443,0.26194942,Afterglow.wav,Mid
106.13207547169812,840,0.4313385,0.16370575,3391.1465858246074,3955.7392143514962,7422.8215232763705,0.06635683681987822,-144.16585,129.94441,-11.755595,25.662355,-3.5144806,23.397718,-11.819325,15.854886,-4.2171535,7.6493697,3.8843036,-2.3869524,-2.0994556,3.0172136,-7.657617,3.858243,-2.4317224,-1.4854851,-3.7897236,1.2626735,Alissa Feudo - Paper Thoughts (Official Audio).wav,Mid
104.16666666666667,854,0.431717,0.14723256,3412.996422637368,3677.9874234947,7441.398281674978,0.07095492775975559,-134.61903,127.80566,-30.627571,38.324955,-19.409138,20.572632,-13.944726,18.95194,-0.31418866,-1.7256997,3.7856357,2.8520057,-2.5580614,0.4039364,0.25231034,0.47748217,-0.8512585,0.4900703,-2.0981367,0.27970806,Anne-Marie & Little Mix - Kiss My (Uh Oh) [Official Video].wav,Mid
140.625,1075,0.37730914,0.19324104,2988.4391733816647,3356.127391304033,6346.274050705445,0.0600020632512861,-143.80972,141.1036,-27.979792,38.047966,-20.460726,27.310593,-15.146598,4.997385,-4.0915427,-8.264632,-0.4692473,-1.2311358,-5.251843,-0.71941024,-0.34752476,0.9859738,0.061571337,2.1639132,-0.88028866,3.0295103,Anne-Marie - Ciao Adios [Official Video].wav,Mid
110.29411764705883,793,0.42909467,0.19728296,3354.951477032878,3802.0925891002616,7371.754939295375,0.05883568917662308,-174.5343,110.073235,0.58589727,43.057083,-19.882095,19.96962,-11.53094,6.143629,0.15753119,-2.5058079,1.457222,2.3832366,-0.38395953,-0.6891155,0.47283137,-0.14052317,0.81253314,4.208762,-0.60364485,2.7516408,Anne-Marie - x2 [Official Audio].wav,Mid
127.8409090909091,843,0.4531758,0.21345691,3040.6621879908103,3399.6310071394937,6571.776845637584,0.05741319735738255,-140.81442,123.37586,-19.862007,40.540596,-8.922509,22.397179,-12.354465,7.409943,2.9336958,-3.8055062,2.4843585,-1.4139757,-2.674137,-0.2502341,-1.0055504,-1.5726925,-1.6684415,1.9190577,-3.1287272,1.1154697,Anne-Marie x KSI x Digital Farm Animals - Don’t Play [Official Music Video].wav,Mid
152.02702702702703,996,0.49910015,0.2752531,3141.0480357851848,3638.122415692877,6727.53882348622,0.05526151549268197,-143.38441,113.46126,-26.147076,41.09898,-1.1378175,19.722202,-11.600773,18.09496,-6.3887486,1.1687449,9.481805,2.8500564,-1.745884,6.284027,1.5299087,0.6378538,2.5294328,-1.0512102,0.49054223,0.6529223,Ariana Grande - bloodline (Official Audio).wav,Mid
133.92857142857142,867,0.42565823,0.21101269,2662.7481424959865,3100.727181605226,5482.833338294832,0.04814599644260538,-166.7059,139.3106,-15.323972,24.358236,-5.612939,13.726156,-12.423378,12.424287,-2.0619485,-1.7276744,4.5819674,4.5470605,-3.6393602,0.0635934,-0.9935608,-1.0931203,-1.2215265,-2.0064445,1.5390261,2.9035227,Ariana Grande - in my head (Official Audio).wav,Mid
165.44117647058823,761,0.41664258,0.22983097,3023.2911591828642,3202.3052118308474,6095.248252884771,0.06225248671887697,-138.56775,119.21836,-29.727266,42.690296,-12.906353,18.787642,-2.435608,7.1644497,-1.2316366,-3.2923262,2.6986353,1.2283075,-1.4627819,0.32787645,0.028236141,-0.2083957,0.9636279,0.56415516,-2.687885,2.059102,Ashnikko - Deal With It Feat. Kelis (Official Music Video).wav,Mid
119.68085106382979,839,0.49527416,0.30767304,4068.5741680991327,4222.03899432858,8638.804068914957,0.07722979861620234,-70.58804,106.48945,-22.721388,47.950836,-13.96157,23.74417,-12.8738985,22.806332,-2.4907172,0.09320633,3.476602,10.743477,-5.774153,6.275552,-3.0729709,8.7356205,-0.7762347,5.574419,-1.1005126,2.462457,Ava Max - Ghost (Official Audio).wav,Mid
144.23076923076923,522,0.4771221,0.30425394,3963.6799293062923,4024.642389984535,8805.73205575746,0.08408406108534175,-63.038933,121.51023,-35.89756,51.50903,-18.196796,38.81091,-21.531958,23.647024,-3.6602385,-2.4697928,7.3979535,-0.6987825,-0.00024040473,-3.1875255,6.277381,-3.729948,6.1663837,-3.0182745,2.0263767,-4.1494603,Ava Max - Spot a Fake (Official Lyric Video).wav,Mid
152.02702702702703,684,0.509215,0.11766676,2408.4872852985654,2948.179030576948,5039.443985249237,0.04006648698097928,-244.63441,131.1596,-21.2728,49.639275,1.4671075,17.888956,-4.5358386,9.9455385,0.8041381,-3.386317,3.1900747,-0.62810427,4.140696,1.25969,1.9095545,2.6640255,4.1959257,0.27862024,-0.10045277,-0.09005512,"Bea Miller, 6LACK - it's not u it's me (visualizer video).wav",Mid
148.02631578947367,1198,0.4367609,0.23151681,2643.86154912195,3337.8279533028453,5690.073024402069,0.04912110076402356,-124.43906,152.42096,-18.854866,44.729053,-9.014703,26.18607,-10.076012,9.542302,1.9618957,1.4959846,6.941683,4.0079284,-7.195337,0.8753049,-2.0962398,-3.778928,-0.34030667,-2.1167586,-0.46228346,-2.40944,Better Man (Taylor's Version) (From The Vault).wav,Mid
122.28260869565217,670,0.42638186,0.16965719,3008.5418891974564,3336.2339913058972,6743.677914160923,0.06702122588450903,-164.82826,144.70612,-15.720568,50.14802,-15.67003,23.758919,-15.899963,15.294107,2.3936565,-7.6953974,16.152979,-2.2535298,6.6047487,-4.7032595,5.9743834,-0.946139,0.523469,5.2387834,-2.094336,6.219377,Beyoncé - Sweet Dreams.wav,Mid
108.17307692307692,603,0.5264936,0.32847378,3236.612534388615,3763.072439418656,7021.179560114675,0.056078327276697724,-81.859215,133.9204,-17.446152,34.94369,-9.728265,27.544197,-8.150602,14.331368,-0.9166191,3.4049692,0.52607167,7.0244102,-1.438545,4.586936,-0.40534738,0.79688066,0.17192838,3.6428945,-2.5930572,2.8004735,Blow Your Mind (Mwah).wav,Mid
130.8139534883721,726,0.43670136,0.21664615,3030.2245383803274,3505.329596762102,6587.983177033086,0.05631311826974916,-125.93578,134.1289,-19.00344,36.05008,-11.122112,21.766546,-13.218217,15.438298,-4.6124096,-2.3465915,5.807809,-0.17174931,-1.0010136,-2.601348,-0.64551723,1.5679461,1.8084606,2.1615777,0.08425635,1.4398183,Boys World - Something in the Water (Official Music Video).wav,Mid
156.25,640,0.47485718,0.3177615,3127.4983028590227,3792.3953454448415,6972.071347386668,0.049388912198681884,-84.34549,127.5277,-21.95271,43.241875,-13.421993,21.806772,-10.390455,16.694527,-0.94839317,9.218047,6.774351,5.8258667,-5.9783635,4.529255,-3.632474,1.7707144,1.8260314,4.308029,-1.9105198,3.8964522,Boys World - Touched by an Angel (Official Audio).wav,Mid
130.8139534883721,413,0.44279206,0.18921058,3452.1421190664028,3955.641033894053,7465.013243699867,0.061356565154661154,-136.83502,124.50617,-10.243691,45.265877,-11.805604,23.467052,-10.766043,-0.6503071,-5.1461644,4.267851,-12.454262,2.4645214,-2.0460715,-1.8556064,-2.48857,-0.6985165,-4.860492,5.216965,-2.0755124,-2.1560698,Butterflies (Radio Version).wav,Mid
108.17307692307692,798,0.43692315,0.2064341,3151.442048450957,3671.267486019842,7020.0241440519885,0.056333682691873756,-175.28812,124.86779,1.2508851,40.57763,-13.467683,19.890608,-18.339586,14.806275,-4.771758,-8.27616,8.606277,-4.5764422,-6.649551,-1.7067652,-1.2673761,3.5996077,3.5046182,2.4549484,5.417432,1.5323075,Camila Cabello - Into It (Audio).wav,Mid
130.8139534883721,825,0.46005198,0.27861622,2324.357791742028,2808.0592203477645,4990.483776211136,0.045752106117437935,-126.18743,159.67567,-30.12459,47.4042,-10.953489,19.33089,-3.3148212,14.054236,3.7958274,-5.458736,14.955666,-1.2581882,-3.4455554,-0.26773658,3.6244671,-0.68684876,0.9111435,1.4443878,1.9822488,3.5551157,Camila Cabello - Shameless (Audio).wav,Mid
127.8409090909091,890,0.41353706,0.2656691,3442.674398164756,3630.8793411247075,7044.633666984903,0.06812084295192136,-130.3428,117.94619,-22.452408,30.9427,-15.91569,13.688967,-16.047361,10.23929,-6.948326,-0.6191252,1.507683,-3.0206022,-7.8663898,-0.5958604,-5.211371,5.6815825,-1.4681382,0.3240807,0.5253484,0.92689204,Camila Cabello - She Loves Control (Audio).wav,Mid
98.6842105263158,857,0.42723688,0.24539784,3441.481377047821,3775.6260837495006,7292.168540622527,0.07084277008869691,-125.35436,113.998245,-22.144442,43.220894,-12.213694,16.127905,-8.880689,22.273886,-2.2737489,0.5682331,8.132113,-2.1958086,-6.2952414,-0.47914284,-2.016431,2.874697,-0.9677799,1.9008243,3.76945,2.767879,Camila Cabello - Should've Said It (Audio).wav,Mid
125.0,687,0.48065674,0.22981115,3383.1338625923295,3683.420296753459,6912.351535341831,0.06623296777802341,-113.64047,130.09654,-24.65916,42.62207,-6.5531583,27.348644,-7.124899,18.279999,-0.630909,6.4970536,-0.4550919,5.1984377,-3.303484,-1.594244,1.0461642,2.9612277,1.06032,5.562748,3.4286413,5.151088,Carly Rae Jepsen - Talking To Yourself (Official Lyric Video).wav,Mid
112.5,677,0.37566328,0.2296123,2310.2574141356495,2896.678440119883,4485.274772689005,0.04380998484593366,-161.91954,141.1735,-15.029252,28.851282,-8.075132,11.758395,-7.472506,5.61128,5.5470786,-2.2347572,2.6769767,7.8037443,-3.4631727,-3.4254727,-2.0541613,-0.8085044,-0.15483361,2.492106,-0.97886324,1.1990837,Caroline Polachek - So Hot You're Hurting My Feelings (Lyric Booklet).wav,Mid
106.13207547169812,777,0.40565258,0.2779645,2420.0590715762387,3218.8936908950454,5078.330502160123,0.04309491914066772,-104.01533,164.17319,-18.765987,39.607006,-13.563233,20.40212,-12.167011,10.380686,-7.5013995,-8.087507,3.3659375,-6.0975056,0.4302569,0.48828462,-2.4062815,2.7962537,-0.861451,0.31693575,-3.2046618,-1.2295487,catch me if you can (falling) (feat. Omari Marsalis).wav,Mid
114.79591836734694,892,0.5005381,0.20988432,3374.4628275212635,3738.085620415458,7342.4356102724205,0.06306140963119575,-161.54309,110.25201,-2.0841138,39.51521,-13.636927,21.441275,-12.388549,12.8499365,2.409391,-3.2629094,4.8010707,7.028108,-2.6706994,3.161473,1.4970993,3.2576993,2.249348,1.0373182,1.2937553,3.3320677,Charli XCX & Christine and the Queens - Gone [Official Video].wav,Mid
108.17307692307692,613,0.51618725,0.2540602,3065.6858677258433,3713.8701015999186,7315.899793290996,0.05489338619608275,-125.51182,131.8713,-4.189752,35.93404,-0.8062953,37.695324,-10.218958,21.190428,-1.6241453,-3.6549056,10.633491,3.9567475,-0.100046754,3.7947216,-1.9741508,0.46565917,2.8093681,-4.143474,-0.07611563,-3.6788735,Charli XCX - 5 In The Morning [Official Audio].wav,Mid
127.8409090909091,786,0.48628032,0.3128657,2780.1447427204675,3190.8792903865196,5910.245081693898,0.05325476330651884,-109.30614,140.4019,-23.936983,43.609108,1.1340145,24.459412,-9.322619,15.990474,1.831985,2.8044589,5.8713813,-2.1032798,2.882259,-3.1801574,0.53640205,-4.2179346,2.8722522,-2.5215335,0.37498346,-0.18936689,Charli XCX - Baby (Official Audio).wav,Mid
100.44642857142857,951,0.44190928,0.2256702,3500.8280621819968,3989.4541939929604,7862.84174511635,0.06193097525522437,-112.58103,122.14314,-19.072363,38.879547,-12.776415,29.414423,-10.311385,16.839907,-7.408583,3.7188833,2.8086889,3.6110928,-3.9649947,2.5505128,-4.848313,1.700488,-1.9258434,-1.3010024,-3.8687952,1.7822331,Charli XCX - Blame It On Your Love feat. Lizzo [Official Video].wav,Mid
133.92857142857142,484,0.45354453,0.33296326,3250.8327687187816,3777.985924557076,7519.862090557055,0.05842937053698309,-89.60121,125.216,-13.868858,34.836765,-14.976501,25.895311,-11.994387,15.939161,0.4879461,5.666093,7.3867803,6.5601673,0.44151893,2.1432433,-1.9576628,5.1351247,3.7660224,3.2128227,4.134396,3.4466934,Charli XCX - Claws.wav,Mid
125.0,748,0.47101524,0.29067278,2708.1635599643987,3527.2936800158554,6345.35244003716,0.03920182826839705,-150.05782,139.49744,-18.997124,38.861492,-17.020164,22.773087,-14.211056,16.138317,5.634086,-4.6988015,12.816376,4.5409665,6.375754,5.6591945,4.747918,2.8345704,7.020209,-1.710602,2.9765406,1.702361,Charli XCX - Constant Repeat [Official Visualiser].wav,Mid
